States/UTs,District,Murder,Attempt to commit Murder,Rape,Rape_Gang Rape,Rape_Others,Kidnapping & Abduction_Total,Kidnapping & Abduction in order to Murder,Dacoity,Dacoity with Murder,Robbery,Criminal Trespass/Burglary,Theft,Unlawful Assembly,Riots,Riots_Communal,Riots_Industrial,Riots_SC/STs Vs Non-SCs/STs,Riots_Others,Cheating,Forgery,Counterfeiting,Counterfeit Offences related to Counterfeit Coin,Counterfeiting Government Stamp,Making or Possessing materials for forged currency/Bank notes,Arson,Grievous Hurt,Dowry Deaths,Assault on Women with intent to outrage her Modesty,Sexual Harassment,Voyeurism,Stalking,Importation of Girls from Foreign Country,Disclosure of Identity of Victims,Incidence of Rash Driving,HumanTrafficking,Total Cognizable IPC crimes
Karnataka,Koppal,26,12,28,0,28,31,0,5,0,12,58,188,0,175,0,0,0,175,111,0,1,0,0,0,4,183,4,34,0,0,0,0,0,627,0,1883
Karnataka,Mandya,41,65,36,0,36,69,0,17,0,61,201,421,0,230,3,1,0,216,88,9,0,0,0,0,20,37,11,278,0,0,0,0,0,1324,0,4984
Karnataka,Mangaluru City,30,79,25,0,25,22,0,18,0,57,228,230,0,128,9,0,0,119,282,8,1,0,0,0,12,11,1,72,0,0,0,0,0,960,0,3039
Karnataka,Mysuru City,24,35,41,0,41,52,0,6,0,73,106,542,0,72,0,0,0,68,227,0,1,0,0,0,0,20,3,87,10,2,4,0,0,663,0,2766
Karnataka,Mysuru District,52,51,41,0,41,50,0,5,0,28,183,496,0,266,0,1,0,254,87,6,0,0,0,0,18,34,20,201,0,0,0,0,0,867,0,4118
Karnataka,Raichur,53,64,55,1,54,37,0,3,0,10,66,209,0,306,0,0,0,300,132,6,1,0,1,0,9,39,5,198,0,0,0,0,0,673,0,3128
Karnataka,K.Railways,13,1,1,0,1,4,0,8,0,96,0,712,0,0,0,0,0,0,6,0,3,0,0,0,0,23,1,9,9,0,0,0,0,0,0,948
Karnataka,Ramanagar,73,59,43,2,41,55,0,13,0,81,207,454,0,221,0,0,0,221,102,33,1,0,0,0,12,50,12,142,0,0,0,0,0,1400,0,4249
Karnataka,Shimoga,50,50,58,2,56,54,0,12,0,60,312,326,0,350,0,0,0,350,236,8,0,0,0,0,26,38,8,404,0,0,11,0,0,1718,2,6043
Karnataka,Tumakuru,55,50,36,0,36,34,0,7,0,50,140,293,0,197,0,0,0,193,176,13,0,0,0,0,13,44,15,242,12,0,0,0,0,1449,1,4523
Karnataka,Udupi,22,23,28,0,28,19,0,6,0,38,94,126,0,79,3,0,0,73,129,16,4,0,0,0,11,17,3,111,48,1,8,0,0,982,0,2496
Karnataka,Uttara Kannada,21,26,25,1,24,32,0,4,0,29,105,111,0,103,0,0,0,103,108,11,0,0,0,0,13,38,0,154,8,1,2,0,0,1042,0,2783
Karnataka,Yadgiri,31,40,41,2,39,22,0,2,0,13,40,68,0,122,3,0,0,119,26,0,0,0,0,0,4,36,2,148,1,0,3,0,0,364,0,1496
Karnataka,Belagavi City,25,37,22,0,22,27,0,5,1,77,175,315,0,169,7,0,0,155,115,7,0,0,0,0,18,35,8,85,3,0,2,0,0,609,1,2396
Karnataka,Total,1636,2225,1324,25,1299,1933,2,292,1,2516,6032,21019,409,6520,38,5,0,6264,6935,351,54,0,1,0,484,1717,313,5263,253,8,64,0,0,31907,18,137338
Kerala,Alapuzha,19,33,61,0,61,8,0,13,1,54,190,226,76,238,0,0,0,213,429,0,2,0,0,0,14,117,0,245,41,0,0,0,0,5759,0,11033
Kerala,Ernakulam Commr.,13,29,64,0,64,4,0,2,0,17,157,331,140,57,0,0,0,57,749,1,3,0,0,0,3,49,0,158,158,0,0,0,0,13431,3,17088
Kerala,Ernakulam Rural,19,27,71,0,71,8,0,3,0,32,193,363,0,321,0,0,0,311,320,38,7,0,0,0,12,167,0,224,29,0,0,0,0,14471,0,20185
Kerala,Idukki,20,25,71,0,71,10,0,0,0,26,157,144,0,216,0,0,0,213,206,12,1,0,0,0,9,90,2,186,26,0,0,0,0,1415,0,5264
Kerala,Kannur,22,35,59,0,59,15,0,1,0,83,185,149,0,745,2,0,0,403,190,0,3,0,0,0,86,65,1,222,26,0,1,0,0,1644,0,6716
Kerala,Kasargod,16,27,59,1,58,8,0,6,0,32,142,161,0,422,5,0,0,318,223,3,1,0,0,0,44,55,0,123,16,0,3,0,0,801,1,5016
Kerala,Kollam Commr.,10,34,78,0,78,13,0,2,0,63,95,143,0,301,0,0,0,276,187,14,2,0,0,0,13,132,1,287,287,0,0,0,0,1418,0,9314
Kerala,Kollam Rural,28,35,81,0,81,19,0,2,0,32,194,161,0,293,0,0,0,228,192,12,0,0,0,0,16,107,2,240,0,0,0,0,0,1053,0,7910
Kerala,Kottayam,17,32,75,1,74,14,0,6,0,38,169,235,0,186,0,0,0,156,240,0,0,0,0,0,17,108,0,204,41,0,0,0,0,12303,0,17769
Kerala,Kozhikode Commr.,8,13,35,0,35,2,0,0,0,52,183,282,0,220,0,0,0,189,259,3,9,0,0,0,9,31,1,107,6,0,1,0,0,1982,0,4665
Kerala,Kozhikode Rural,9,54,52,2,50,10,0,2,0,36,196,203,0,408,0,0,0,288,347,13,3,0,0,0,63,42,0,226,95,3,4,0,0,1840,0,5391
Kerala,Malappuram,19,50,103,0,103,8,0,1,0,34,271,310,0,682,0,0,0,682,374,0,5,0,0,0,9,103,1,346,10,0,5,0,0,12448,0,18057
Kerala,Palakkad,23,53,88,0,88,21,0,5,0,52,204,308,0,473,0,0,0,437,410,3,3,0,0,0,31,97,7,182,46,5,3,0,0,2411,0,14780
Kerala,Pathanamthitta,11,37,63,0,63,13,0,6,0,41,187,228,126,89,0,0,0,75,274,15,3,0,0,0,19,136,0,163,16,2,0,0,0,5022,0,8533
Kerala,Railways,3,0,0,0,0,2,0,0,0,12,2,299,0,7,0,0,0,6,2,0,0,0,0,0,0,0,0,74,18,0,0,0,0,0,3,508
Kerala,Thrissur Commr.,17,17,38,0,38,8,0,5,0,34,83,165,84,98,0,0,0,73,362,4,3,0,0,0,12,67,0,109,22,3,7,0,0,3233,1,6548
Kerala,Thrissur Rural,24,57,94,0,94,10,0,1,0,68,141,263,103,278,1,0,0,213,467,0,4,0,0,0,47,165,2,298,41,4,5,0,0,14859,1,20117
Kerala,Trivandrum Commr.,13,23,56,1,55,14,0,1,0,59,147,325,2,226,0,0,0,226,294,23,14,0,0,0,10,48,2,254,52,0,5,0,0,8816,0,12504
Kerala,Trivandrum Rural,45,78,122,2,120,19,0,11,0,83,472,338,15,416,0,0,0,383,361,13,2,0,0,0,29,209,6,581,15,0,0,0,0,5271,0,12024
Kerala,Wayanadu,9,15,75,1,74,16,0,2,0,21,79,64,9,143,0,0,0,135,169,1,1,0,0,0,8,37,0,134,35,1,3,0,0,785,0,3182
Kerala,Crime Branch,22,2,2,0,2,0,0,2,0,0,5,2,3,1,0,0,0,1,36,1,0,0,0,0,2,2,3,4,0,0,0,0,0,0,2,185
Kerala,Total,367,676,1347,8,1339,222,0,71,1,869,3452,4700,558,5820,8,0,0,4883,6091,156,66,0,0,0,453,1827,28,4367,980,18,37,0,0,108962,11,206789
Madhya Pradesh,Agar,5,31,28,1,27,18,0,0,0,5,54,142,0,20,5,0,0,15,7,0,0,0,0,0,12,38,2,56,47,0,1,0,0,281,0,1652
Madhya Pradesh,Alirajpur,46,20,17,0,17,17,0,4,1,10,35,94,0,9,0,0,0,9,5,0,0,0,0,0,10,63,0,15,0,0,0,0,0,306,0,1161
Madhya Pradesh,Anuppur,35,16,70,3,67,107,1,1,0,23,168,187,0,24,0,0,0,24,22,0,1,0,0,0,7,29,7,121,43,2,9,0,0,305,0,2666
Madhya Pradesh,Ashok Nagar,29,30,76,8,68,67,1,1,0,15,123,125,0,26,0,0,0,26,11,0,0,0,0,0,13,263,12,171,33,0,5,0,0,360,0,3366
Madhya Pradesh,Balaghat,60,23,131,4,127,187,0,1,0,16,144,136,0,41,0,0,0,41,40,0,0,0,0,0,18,23,12,178,89,2,21,0,0,568,1,3507
Madhya Pradesh,Barwani,44,19,68,1,67,27,0,1,0,7,112,222,0,22,3,0,1,16,7,4,0,0,0,0,13,34,4,92,24,0,5,0,0,821,1,2857
Madhya Pradesh,Betul,63,53,164,7,157,191,0,0,0,19,231,339,0,2,0,0,0,2,40,33,0,0,0,0,16,40,9,417,100,2,51,0,0,884,8,6822
Madhya Pradesh,Bhind,62,126,78,5,73,106,8,6,0,92,204,418,0,71,0,0,0,0,51,0,0,0,0,0,13,1247,30,142,0,0,0,0,0,0,0,4870
Madhya Pradesh,Bhopal,83,117,223,24,199,366,0,9,0,113,1041,3010,0,62,0,0,0,62,190,0,5,0,0,5,22,327,20,343,343,0,0,0,0,3260,0,16094
Madhya Pradesh,Bhopal Railway,4,4,3,0,3,25,0,1,0,20,6,1670,0,4,0,0,0,4,5,0,0,0,0,0,0,1,0,19,19,0,0,0,0,0,0,2067
Madhya Pradesh,Burhanpur,20,20,46,1,45,24,0,3,0,5,58,121,0,8,0,0,0,8,21,0,0,0,0,0,2,47,5,90,32,1,14,0,0,371,0,1958
Madhya Pradesh,Chhatarpur,44,48,78,0,78,181,0,0,0,35,197,217,0,28,0,0,0,28,35,0,0,0,0,0,16,308,22,232,232,0,0,0,0,0,0,4463
Madhya Pradesh,Chhindwara,73,43,205,0,205,231,0,1,0,13,245,289,0,42,0,0,0,42,48,0,2,0,0,0,22,2024,9,241,241,0,0,0,0,1226,0,6149
Madhya Pradesh,Damoh,33,48,46,2,44,109,0,0,0,11,89,112,0,10,0,0,0,10,16,0,0,0,0,0,7,107,31,137,0,0,0,0,0,394,0,2702
Madhya Pradesh,Datia,42,47,34,12,22,71,0,3,0,48,76,145,0,17,0,0,0,17,23,0,0,0,0,0,13,74,14,88,0,0,0,0,0,9,0,2783
Madhya Pradesh,Dewas,64,55,121,6,115,88,0,0,0,14,194,511,0,48,0,0,0,48,43,2,0,0,0,0,13,94,10,216,61,2,35,0,0,1307,2,7426
Madhya Pradesh,Dhar,51,43,138,6,132,341,0,5,0,76,261,857,0,65,0,0,0,65,38,0,0,0,0,0,34,493,15,244,244,0,0,0,0,1879,0,7479
Madhya Pradesh,Dindori,24,12,91,0,91,75,0,0,0,5,65,83,0,11,0,0,0,11,14,0,0,0,0,0,11,7,4,162,0,0,0,0,0,421,0,3851
Madhya Pradesh,Guna,46,51,123,14,109,173,0,4,0,34,155,409,0,52,0,0,0,52,31,0,0,0,0,0,23,500,12,168,1,0,1,0,0,574,1,4539
Madhya Pradesh,Gwalior,78,137,158,16,142,233,1,7,0,99,641,1821,0,108,0,0,0,108,143,0,0,0,0,0,18,66,36,364,52,0,32,0,0,1915,1,12958
Madhya Pradesh,Harda,12,14,47,2,45,79,0,0,0,8,52,80,0,10,0,0,0,10,6,4,0,0,0,0,3,44,5,82,40,0,6,0,0,251,0,2016
Madhya Pradesh,Hoshangabad,59,65,102,5,97,110,0,3,0,42,227,416,0,38,0,0,0,38,26,16,1,0,0,0,19,110,6,183,21,4,11,0,0,810,0,4870
Madhya Pradesh,Indore,115,220,261,11,250,507,1,3,0,317,1588,6530,7,82,6,0,0,75,177,51,5,0,0,0,49,139,37,411,127,1,39,0,0,5344,1,23992
Madhya Pradesh,Indore Railway,1,0,4,1,3,5,0,2,0,4,5,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,552
Madhya Pradesh,Jabalpur,92,151,194,4,190,517,0,2,0,137,580,1025,0,69,0,0,0,58,115,16,2,0,0,0,7,137,34,374,0,0,0,0,0,2839,4,12918
Madhya Pradesh,Jabalpur Railway,3,2,4,1,3,15,0,1,0,37,4,909,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,21,7,0,0,0,0,8,0,1159
Madhya Pradesh,Jhabua,33,13,52,0,52,102,0,2,0,45,116,196,0,29,0,0,0,29,29,0,0,0,0,0,19,122,0,98,0,0,0,0,0,758,0,2990
Madhya Pradesh,Katni,35,24,93,4,89,192,0,1,0,15,174,161,1,8,0,0,0,6,35,2,2,0,0,0,12,153,18,178,54,0,2,0,0,330,1,3670
Madhya Pradesh,Khandwa,31,33,84,8,76,127,1,3,0,17,312,357,0,39,0,0,0,39,53,0,0,0,0,0,26,49,6,270,254,1,15,0,0,578,0,4011
Madhya Pradesh,Khargone,42,29,118,0,118,126,0,0,0,18,195,425,0,23,0,0,0,23,27,0,0,0,0,0,12,125,43,247,0,0,0,0,0,104,3,4533
Madhya Pradesh,Mandla,36,15,64,1,63,141,0,0,0,5,72,57,0,6,0,0,0,6,22,0,0,0,0,0,4,248,6,99,0,0,0,0,0,38,1,2220
Madhya Pradesh,Mandsaur,30,65,90,0,90,140,0,4,0,9,199,368,0,25,0,0,0,25,39,0,0,0,0,0,25,103,5,183,0,0,0,0,0,669,0,5565
Madhya Pradesh,Morena,43,47,43,6,37,120,0,6,0,69,158,503,0,101,0,0,0,101,14,16,2,0,0,0,7,308,30,131,0,1,2,0,0,845,1,5944
Madhya Pradesh,Narsinghpur,40,30,113,0,113,87,0,0,0,7,122,145,0,21,0,0,0,21,25,0,0,0,0,0,20,1675,20,165,0,0,0,0,0,0,0,3777
Madhya Pradesh,Neemuch,8,18,47,0,47,41,0,0,0,9,79,250,0,17,0,0,0,17,17,0,0,0,0,0,5,56,3,88,22,16,2,0,0,466,0,2986
Madhya Pradesh,Panna,29,12,41,6,35,145,0,0,0,14,95,73,0,1,0,0,0,1,11,0,0,0,0,0,11,205,10,84,0,0,0,0,0,0,0,2063
Madhya Pradesh,Raisen,46,52,161,9,152,90,0,3,1,21,109,340,5,36,8,0,18,0,20,1,0,0,0,0,19,119,5,225,74,2,11,0,0,554,0,5204
Madhya Pradesh,Rajgarh,28,32,94,0,94,112,0,2,0,24,160,363,0,41,0,0,0,41,24,1,1,0,0,1,72,96,5,235,0,0,0,0,0,789,0,5529
Madhya Pradesh,Ratlam,36,53,69,3,66,172,0,5,0,31,148,339,0,38,0,0,0,38,35,0,0,0,0,0,14,230,5,151,0,0,0,0,0,908,4,4560
Madhya Pradesh,Rewa,73,35,110,4,106,272,4,4,0,97,641,562,0,44,0,0,0,44,19,22,4,0,0,0,29,139,36,169,17,0,2,0,0,177,0,6678
Madhya Pradesh,Sagar,75,61,126,9,117,214,0,0,0,23,264,439,0,85,0,0,0,85,28,1,0,0,0,0,26,307,35,405,110,10,24,0,0,1169,2,7674
Madhya Pradesh,Satna,69,63,187,12,175,451,0,4,0,67,379,495,0,68,0,0,0,68,37,0,1,0,0,0,25,649,30,254,254,0,0,0,0,0,0,7539
Madhya Pradesh,Seoni,29,11,83,3,80,155,0,0,0,5,114,181,0,19,0,0,0,19,41,0,0,0,0,0,11,77,9,137,69,1,12,0,0,662,2,3484
Madhya Pradesh,Shahdol,36,24,122,15,107,200,0,1,0,32,277,334,0,26,0,5,0,21,39,0,1,0,0,0,16,92,16,272,68,39,50,0,0,619,4,5240
Madhya Pradesh,Shajapur,20,25,68,7,61,47,0,0,0,15,141,314,0,29,3,0,3,21,13,7,1,0,0,0,17,99,7,139,113,0,9,0,0,455,0,3754
Madhya Pradesh,Sheopur,18,15,23,3,20,36,0,3,0,6,47,92,0,26,0,0,0,12,11,0,0,0,0,0,5,72,5,57,10,0,6,0,0,160,0,1578
Madhya Pradesh,Shivpuri,55,55,101,10,91,172,1,3,0,52,207,389,0,63,0,0,0,0,54,0,1,0,0,0,43,230,11,269,69,0,8,0,0,872,2,5836
Madhya Pradesh,Sidhi,31,10,40,2,38,100,0,0,0,21,116,107,0,13,0,0,0,13,21,0,0,0,0,0,7,54,14,100,29,1,0,0,0,570,1,3576
Madhya Pradesh,Sehore,33,46,124,15,109,149,0,0,0,21,267,472,0,39,0,0,0,39,25,0,1,0,0,1,17,61,12,162,21,0,0,0,0,1074,0,5006
Madhya Pradesh,Singrauli,42,29,88,10,78,114,0,0,0,15,147,231,0,37,1,4,0,32,10,8,0,0,0,0,22,88,17,97,47,0,5,0,0,389,9,3349
Madhya Pradesh,Tikamgarh,36,25,92,4,88,79,0,1,0,25,165,128,0,35,0,0,0,35,17,0,0,0,0,0,12,196,15,133,21,0,4,0,0,507,0,3458
Madhya Pradesh,Ujjain,67,134,126,3,123,148,1,3,0,54,434,1103,0,66,6,0,0,60,45,7,2,0,0,0,7,114,11,282,0,0,0,0,0,1650,1,9141
Madhya Pradesh,Umaria,17,6,51,1,50,91,0,1,0,12,102,78,0,11,0,0,0,11,16,0,0,0,0,0,5,31,2,104,104,0,0,0,0,0,0,2172
Madhya Pradesh,Vidisha,48,82,156,15,141,140,0,1,0,35,315,440,0,34,0,0,0,27,46,0,0,0,0,0,16,197,21,299,71,1,19,0,0,783,0,6009
Madhya Pradesh,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,Total,2274,2439,5076,284,4792,7833,19,105,2,1969,12110,29244,13,1850,32,9,22,1604,1888,191,32,0,0,7,865,12113,733,9609,3163,86,401,0,0,39259,50,272423
Maharashtra,Ahmednagar,109,74,103,6,97,121,0,44,2,274,559,1519,65,457,0,0,0,457,165,0,3,0,0,0,46,199,13,269,67,0,3,0,0,747,0,6957
Maharashtra,Akola,52,50,52,1,51,42,0,14,0,108,177,736,36,97,4,0,7,86,108,7,3,0,0,0,34,121,5,219,101,15,19,0,0,503,0,4433
Maharashtra,Amravati Commr.,27,49,27,3,24,36,0,2,0,56,206,815,61,13,3,0,0,9,90,17,2,0,0,0,16,69,1,132,24,1,15,0,0,510,0,3338
Maharashtra,Amravati Rural,51,63,103,5,98,76,0,6,0,42,236,1221,23,43,0,0,0,43,93,0,1,0,0,0,70,269,8,415,216,6,77,0,0,546,0,6948
Maharashtra,Aurangabad Commr.,35,54,27,2,25,63,0,25,0,204,267,1419,36,134,0,0,0,134,197,4,2,0,0,0,35,71,2,227,110,2,65,0,0,771,0,4821
Maharashtra,Aurangabad Rural,49,63,31,1,30,37,0,18,0,41,116,917,22,264,0,0,10,254,87,0,2,0,0,0,30,77,7,177,86,0,4,0,0,402,0,4237
Maharashtra,Beed,75,93,70,3,67,72,0,21,0,94,227,678,38,266,0,0,21,230,120,2,1,0,0,0,33,121,3,273,173,2,13,0,0,856,0,4864
Maharashtra,Bhandara,20,17,28,0,28,23,0,1,1,25,153,476,6,19,1,0,0,18,55,0,0,0,0,0,20,42,3,73,47,1,8,0,0,309,0,2003
Maharashtra,Buldhana,59,55,57,4,53,44,0,12,0,44,155,669,35,186,16,0,7,163,94,10,1,0,0,0,45,128,22,253,94,1,13,0,0,396,0,4453
Maharashtra,Chandrapur,51,50,99,5,94,49,0,9,0,41,233,751,21,53,0,0,0,53,120,0,0,0,0,0,28,127,2,224,0,0,0,0,0,512,0,4441
Maharashtra,Dhule,38,46,35,3,32,43,0,32,0,56,145,366,10,166,4,0,7,149,86,1,2,0,0,0,3,50,11,98,0,0,0,0,0,378,0,2818
Maharashtra,Gadchiroli,54,55,22,3,19,8,0,4,1,8,85,102,3,9,0,0,0,6,36,0,0,0,0,0,17,24,0,32,10,0,0,0,0,90,0,875
Maharashtra,Gondia,33,21,58,4,54,26,1,1,0,20,130,313,20,13,0,0,0,13,41,0,1,0,0,0,10,59,6,113,113,0,0,0,0,209,0,1836
Maharashtra,Hingoli,27,28,24,0,24,29,1,2,0,19,51,128,9,66,0,0,0,66,44,0,1,0,0,0,12,54,4,80,51,0,8,0,0,186,0,1761
Maharashtra,Jalgaon,80,77,66,4,62,84,0,43,0,129,248,999,18,327,4,0,0,318,191,0,7,0,0,0,23,172,1,347,213,17,0,0,0,597,0,6531
Maharashtra,Jalna,64,76,33,1,32,39,0,12,0,75,206,582,51,120,0,0,0,120,116,0,0,0,0,0,23,191,13,185,155,0,0,0,0,16,0,3372
Maharashtra,Kolhapur,64,68,84,0,84,70,1,18,0,236,363,883,17,273,0,0,13,255,317,0,7,0,0,0,22,111,8,176,42,6,33,0,0,776,0,4942
Maharashtra,Latur,74,61,57,4,53,84,0,31,0,79,231,549,38,246,0,0,14,0,125,0,2,0,0,0,54,42,4,174,0,0,0,0,0,393,0,4070
Maharashtra,Mumbai Commr.,183,181,607,16,591,541,1,34,0,2094,3055,10101,6,409,0,0,2,400,2594,980,39,0,0,0,54,2006,22,1626,650,14,129,0,0,4129,84,40361
Maharashtra,Mumbai Railway,17,2,1,0,1,17,0,0,0,573,4,2247,3,6,0,0,0,6,46,0,0,0,0,0,0,14,0,55,20,0,7,0,0,0,1,3141
Maharashtra,Nagpur Commr.,103,92,113,4,109,145,0,16,1,505,1074,2962,36,147,0,0,0,147,394,2,3,0,0,0,33,313,10,279,197,4,53,0,0,1096,1,10359
Maharashtra,Nagpur Railway,2,1,3,0,3,2,0,6,0,80,0,1531,0,7,0,0,0,7,8,0,5,0,0,0,0,12,0,20,0,0,0,0,0,0,0,1768
Maharashtra,Nagpur Rural,69,46,65,0,65,35,0,7,0,65,249,1024,27,60,0,0,0,60,60,0,2,0,0,0,41,146,4,187,52,2,9,0,0,730,0,4564
Maharashtra,Nanded,73,73,43,2,41,95,0,8,0,62,243,511,27,192,5,0,8,179,11,140,4,0,0,0,41,171,6,147,147,0,0,0,0,574,0,4600
Maharashtra,Nandurbar,36,19,25,3,22,21,1,6,0,13,84,157,4,89,2,0,4,73,34,1,2,0,0,0,6,34,2,36,8,0,4,0,0,233,0,1425
Maharashtra,Nasik Commr.,26,30,28,2,26,59,3,13,0,124,299,1053,2,64,0,0,0,63,130,1,12,0,0,0,6,65,3,101,47,0,7,1,0,489,0,3883
Maharashtra,Nasik Rural,98,65,87,5,82,108,0,27,0,103,319,888,40,375,35,0,0,334,186,1,3,0,0,0,25,406,17,224,171,1,11,0,0,1599,0,6832
Maharashtra,Navi Mumbai,51,23,88,4,84,140,0,17,0,411,549,1447,0,89,0,0,0,82,576,2,9,0,0,0,10,109,6,158,30,3,24,0,0,527,0,5903
Maharashtra,Osmanabad,39,58,43,2,41,28,0,19,2,40,206,427,14,148,0,0,0,136,75,0,1,0,0,0,19,65,5,126,46,1,10,0,0,408,0,2825
Maharashtra,Palghar,85,36,98,3,95,114,0,21,1,211,631,1071,2,220,4,0,1,192,259,11,14,0,0,0,12,213,1,183,28,3,9,0,0,369,0,4692
Maharashtra,Parbhani,44,82,38,3,35,64,3,26,0,48,204,488,22,157,0,0,12,145,145,0,0,0,0,0,28,141,5,140,68,0,8,0,0,328,0,3606
Maharashtra,Pune Commr.,138,181,189,3,186,228,0,92,2,873,1362,4867,10,259,8,0,0,238,770,8,14,0,0,0,38,470,20,454,110,2,38,0,0,1299,0,14468
Maharashtra,Pune Railway,8,1,2,0,2,3,0,8,0,56,1,543,0,3,0,0,0,3,2,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,0,676
Maharashtra,Pune Rural,153,125,147,1,146,157,5,87,0,251,807,2592,36,609,1,0,21,577,282,0,4,0,0,0,37,270,13,356,59,1,38,0,0,1244,0,10334
Maharashtra,Raigad,31,17,47,2,45,41,0,6,0,72,224,429,58,146,0,4,2,126,142,4,5,0,0,0,22,74,2,99,42,0,10,0,0,386,0,2601
Maharashtra,Ratnagiri,11,15,34,3,31,19,1,2,0,38,143,256,7,66,0,0,0,61,71,1,2,0,0,0,13,24,0,59,19,0,16,0,0,342,0,1568
Maharashtra,Sangli,50,47,66,1,65,68,1,11,0,63,227,608,13,218,0,1,0,205,197,9,6,0,0,0,22,136,6,157,39,1,8,0,0,430,0,5171
Maharashtra,Satara,67,39,97,4,93,88,1,46,1,234,408,1254,4,340,2,0,0,335,155,22,10,0,0,0,26,142,4,241,89,3,34,0,0,605,0,6062
Maharashtra,Sindhudurg,7,10,12,0,12,10,1,5,0,16,84,132,9,24,0,0,0,24,10,20,2,0,0,0,15,20,0,42,29,0,11,0,0,102,0,789
Maharashtra,Solapur Commr.,21,26,39,1,38,39,0,10,0,123,231,586,6,111,0,0,1,109,99,0,2,0,0,0,6,32,3,52,20,0,5,0,0,234,0,2186
Maharashtra,Solapur Rural,87,75,97,2,95,93,0,22,1,68,253,1062,14,431,0,0,12,418,73,45,3,0,0,0,31,237,2,227,72,1,22,0,0,891,0,6235
Maharashtra,Thane Commr.,117,122,215,3,212,435,0,35,0,1315,1648,3167,12,338,0,0,0,322,953,1,20,0,0,0,38,571,13,559,309,13,52,0,0,774,22,13227
Maharashtra,Thane Rural,51,23,75,2,73,71,0,27,1,230,349,641,43,168,5,0,0,157,301,0,3,0,0,0,26,107,3,165,29,4,15,0,0,173,0,3641
Maharashtra,Wardha,35,64,62,2,60,37,0,14,0,50,166,800,14,41,0,0,0,41,95,4,0,0,0,0,19,109,1,192,32,0,6,0,0,51,0,3687
Maharashtra,Washim,31,62,33,1,32,32,1,6,0,51,115,466,30,94,5,0,0,81,55,0,0,0,0,0,26,71,5,178,178,0,0,0,0,182,0,2579
Maharashtra,Yavatmal,75,98,108,8,100,157,0,19,0,146,448,1850,58,197,0,0,5,183,151,0,1,0,0,0,65,237,12,466,58,1,13,0,0,668,0,9951
Maharashtra,Total,2670,2613,3438,126,3312,3793,21,885,13,9466,17171,56283,1006,7760,99,5,147,7078,9959,1293,201,0,0,0,1180,8127,279,10001,4052,105,797,1,0,26060,108,249834
Manipur,Bishnupur,12,23,9,0,9,11,0,0,0,0,8,50,0,6,0,0,0,6,3,0,0,0,0,0,2,20,0,6,0,0,0,0,0,78,0,307
Manipur,Chandel,4,7,0,0,0,2,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,18,0,70
Manipur,Churachandpur,13,11,5,0,5,6,0,0,0,0,7,29,0,1,0,0,0,1,5,2,0,0,0,0,2,5,0,3,2,0,0,0,0,10,0,130
Manipur,C. I. D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,Imphal East,13,42,20,0,20,27,0,0,0,0,15,251,0,15,1,0,0,13,18,1,0,0,0,0,6,44,1,7,0,0,0,0,0,87,1,645
Manipur,Imphal West,20,61,20,0,20,52,0,0,0,4,28,475,0,42,0,0,0,42,39,10,0,0,0,0,8,103,0,44,3,0,2,0,0,243,2,1417
Manipur,Senapati,5,6,1,0,1,11,0,0,0,3,2,11,0,3,0,0,0,3,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,29,0,121
Manipur,Tamenglong,4,19,0,0,0,9,0,0,0,0,0,12,0,1,0,0,0,1,2,0,0,0,0,0,9,6,0,0,0,0,0,0,0,29,0,125
Manipur,Thoubal,15,47,19,0,19,61,0,0,0,0,13,157,0,29,0,0,0,29,29,0,1,0,0,0,6,88,0,35,0,0,0,0,0,137,0,768
Manipur,Ukhrul,10,11,1,0,1,3,0,0,0,0,2,4,0,1,0,0,0,1,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,58
Manipur,Total,96,227,75,0,75,182,0,0,0,7,75,1001,0,101,1,0,0,99,99,13,1,0,0,0,43,274,1,98,5,0,2,0,0,635,3,3641
Meghalaya,Garo Hills East,7,1,3,0,3,7,0,3,0,6,1,57,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,159
Meghalaya,Garo Hills North,14,8,3,0,3,26,0,5,0,2,4,24,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,165
Meghalaya,Garo Hills South,19,24,3,2,1,28,0,4,0,2,2,21,0,3,0,0,0,3,6,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,167
Meghalaya,Garo Hills South West,5,4,4,0,4,4,0,5,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,65
